code,name,is_domestic_sector,classification_reason,product_family,coverage_provider,provider_status,expansion_lane,next_action
493810,TIGER 미국AI빅테크10타겟데일리커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0102A0,TIGER 미국AI소프트웨어TOP4Plus,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0123G0,TIGER 미국AI전력SMR,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
182480,TIGER 미국MSCI리츠(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
360750,TIGER 미국S&P500,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
448290,TIGER 미국S&P500(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
488500,TIGER 미국S&P500동일가중,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
225040,TIGER 미국S&P500레버리지(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
429000,TIGER 미국S&P500배당귀족,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
143850,TIGER 미국S&P500선물(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
225030,TIGER 미국S&P500선물인버스(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
482730,TIGER 미국S&P500타겟데일리커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
133690,TIGER 미국나스닥100,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
448300,TIGER 미국나스닥100(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
418660,TIGER 미국나스닥100레버리지(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
435420,TIGER 미국나스닥100채권혼합50,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
441680,TIGER 미국나스닥100커버드콜(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
486290,TIGER 미국나스닥100타겟데일리커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
429010,TIGER 미국나스닥넥스트100,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
203780,TIGER 미국나스닥바이오,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
245340,TIGER 미국다우존스30,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
456610,TIGER 미국달러SOFR금리액티브(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
329750,TIGER 미국달러단기채권액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
261110,TIGER 미국달러선물레버리지,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
261120,TIGER 미국달러선물인버스2X,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
494840,TIGER 미국방산TOP10,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
458730,TIGER 미국배당다우존스,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0008S0,TIGER 미국배당다우존스타겟데일리커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
458750,TIGER 미국배당다우존스타겟커버드콜1호,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
458760,TIGER 미국배당다우존스타겟커버드콜2호,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0015K0,TIGER 미국소비트렌드액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0183J0,TIGER 미국우주테크,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
305080,TIGER 미국채10년선물,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0046A0,TIGER 미국초단기(3개월이하)국채,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
465670,TIGER 미국캐시카우100,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
381170,TIGER 미국테크TOP10 INDXX,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
472160,TIGER 미국테크TOP10 INDXX(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
472170,TIGER 미국테크TOP10채권혼합,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
474220,TIGER 미국테크TOP10타겟커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
458260,TIGER 미국투자등급회사채액티브(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
497570,TIGER 미국필라델피아AI반도체나스닥,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
381180,TIGER 미국필라델피아반도체나스닥,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
423920,TIGER 미국필라델피아반도체레버리지(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
228810,TIGER 미디어컨텐츠,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
364970,TIGER 바이오TOP10,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
091230,TIGER 반도체,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
396500,TIGER 반도체TOP10,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
488080,TIGER 반도체TOP10레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0177R0,TIGER 반도체TOP10커버드콜액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
211560,TIGER 배당성장,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
472150,TIGER 배당커버드콜액티브,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
138520,TIGER 삼성그룹,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
0195R0,TIGER 삼성전자단일종목레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
157490,TIGER 소프트웨어,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0000D0,TIGER 엔비디아미국채커버드콜밸런스(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
228800,TIGER 여행레저,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
227570,TIGER 우량가치,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
438330,TIGER 우량회사채액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
261140,TIGER 우선주,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
130680,TIGER 원유선물Enhanced(H),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
217770,TIGER 원유선물인버스(H),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
195930,TIGER 유로스탁스50(합성 H),False,no_sector_keyword,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
225050,TIGER 유로스탁스레버리지(합성 H),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
245350,TIGER 유로스탁스배당30,False,no_sector_keyword,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0189B0,TIGER 은액티브,False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
091220,TIGER 은행,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
466940,TIGER 은행고배당플러스TOP10,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
307510,TIGER 의료기기,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
225060,TIGER 이머징마켓MSCI레버리지(합성 H),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
453870,TIGER 인도니프티50,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
236350,TIGER 인도니프티50레버리지(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
479730,TIGER 인도빌리언컨슈머,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
123310,TIGER 인버스,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
365000,TIGER 인터넷TOP10,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
195920,TIGER 일본TOPIX(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
241180,TIGER 일본니케이225,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
465660,TIGER 일본반도체FACTSET,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
292560,TIGER 일본엔선물,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
494670,TIGER 조선TOP10,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
451540,TIGER 종합채권(AA-이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
150460,TIGER 중국소비테마,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0192Z0,TIGER 중기종합채권(A-이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
302190,TIGER 중장기국채,False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
157500,TIGER 증권,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
307520,TIGER 지주회사,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0067Y0,TIGER 차이나AI소프트웨어,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
192090,TIGER 차이나CSI300,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
204480,TIGER 차이나CSI300레버리지(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
217780,TIGER 차이나CSI300인버스(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
245360,TIGER 차이나HSCEI,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
414780,TIGER 차이나과창판STAR50(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0067V0,TIGER 차이나글로벌리더스TOP3+,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
371470,TIGER 차이나바이오테크SOLACTIVE,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
396520,TIGER 차이나반도체FACTSET,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
371460,TIGER 차이나전기차SOLACTIVE,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
456680,TIGER 차이나전기차레버리지(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0133E0,TIGER 차이나증권,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
396510,TIGER 차이나클린에너지SOLACTIVE,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0047A0,TIGER 차이나테크TOP10,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
117690,TIGER 차이나항셍30,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
371160,TIGER 차이나항셍테크,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
438320,TIGER 차이나항셍테크레버리지(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0053L0,TIGER 차이나휴머노이드로봇,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0117V0,TIGER 코리아AI전력기기TOP3플러스,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
292150,TIGER 코리아TOP10,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
0052D0,TIGER 코리아배당다우존스,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
0104P0,TIGER 코리아배당다우존스위클리커버드콜,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
496080,TIGER 코리아밸류업,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
0091P0,TIGER 코리아원자력,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
471780,TIGER 코리아테크액티브,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
0148J0,TIGER 코리아휴머노이드로봇산업,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
232080,TIGER 코스닥150,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
233160,TIGER 코스닥150 레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
261060,TIGER 코스닥150IT,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
261070,TIGER 코스닥150바이오테크,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
250780,TIGER 코스닥150선물인버스,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
461580,TIGER 코스닥글로벌,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0204S0,TIGER 코스닥액티브,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
277630,TIGER 코스피,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
210780,TIGER 코스피고배당,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
277640,TIGER 코스피대형주,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
277650,TIGER 코스피중형주,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
376410,TIGER 탄소효율그린뉴딜,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
447770,TIGER 테슬라채권혼합Fn,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0060H0,TIGER 토탈월드스탁액티브,False,no_sector_keyword,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
387280,TIGER 퓨처모빌리티액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
449690,TIGER 한중반도체(합성),True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
449680,TIGER 한중전기차(합성),False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
143860,TIGER 헬스케어,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
138540,TIGER 현대차그룹플러스,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
228790,TIGER 화장품,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
441800,TIME Korea플러스배당액티브,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
463050,TIME K바이오액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
404120,TIME K신재생에너지액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
385710,TIME K이노베이션액티브,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
410870,TIME K컬처액티브,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
456600,TIME 글로벌AI인공지능액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
485810,TIME 글로벌바이오액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
494180,TIME 글로벌소비트렌드액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
478150,TIME 글로벌우주테크&방산액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0113D0,TIME 글로벌탑픽액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0185L0,TIME 글로벌휴머노이드로봇산업액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
426020,TIME 미국S&P500액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
426030,TIME 미국나스닥100액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0019K0,TIME 미국나스닥100채권혼합50액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0036D0,TIME 미국배당다우존스액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0043Y0,TIME 차이나AI테크액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
495060,TIME 코리아밸류업액티브,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
0162Y0,TIME 코스닥액티브,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
385720,TIME 코스피액티브,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
108590,TREX 200,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
145850,TREX 펀더멘탈 200,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
472720,TRUSTON 주주가치액티브,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
496130,TRUSTON 코리아밸류업액티브,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
0184V0,UNICORN K바이오액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
433250,UNICORN R&D 액티브,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
494220,UNICORN SK하이닉스밸류체인액티브,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
470310,UNICORN 생성형AI강소기업액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
476000,UNICORN 포스트IPO액티브,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
422260,VITA MZ소비액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
448100,WON 200,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
413930,WON AI ESG액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0088N0,WON K-글로벌수급상위,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
458030,WON 국공채머니마켓액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
426150,WON 대한민국국고채액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0177A0,WON 두산그룹포커스,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
444490,WON 미국S&P500,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
489290,WON 미국빌리어네어,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
440910,WON 미국우주항공방산,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
474590,WON 반도체밸류체인액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0203S0,WON 삼성전자현대차채권혼합50,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
496020,WON 전단채플러스액티브,False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
488720,WON 종합채권(AA-이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0203R0,WON 중단기종합채권(A-이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0154F0,WON 초대형IB&금융지주,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
480460,WON 한국부동산TOP3플러스,False,no_sector_keyword,real_estate_or_infrastructure,,,future_product_family,classify_index_provider_after_family_selection
0053M0,더제이 중소형포커스액티브,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
0112X0,마이티 200TR,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
465780,마이티 26-09 특수채(AAA)액티브,False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0191M0,마이티 5월만기자동연장특수채(AAA)액티브,False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
442260,마이티 다이나믹퀀트액티브,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
0001P0,마이티 바이오시밀러&CDMO액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
159800,마이티 코스피100,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
0007N0,아이엠에셋 200,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
462340,에셋플러스 글로벌다이나믹시니어액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
433220,에셋플러스 글로벌대장장이액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
451150,에셋플러스 글로벌영에이지액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
477490,에셋플러스 글로벌일등기업포커스10액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
407830,에셋플러스 글로벌플랫폼액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0002C0,에셋플러스 인도일등기업포커스20액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
474920,에셋플러스 차이나일등기업포커스10액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
442090,에셋플러스 코리아대장장이액티브,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
407820,에셋플러스 코리아플랫폼액티브,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
152870,파워 200,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
491510,파워 K-주주가치액티브,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
192720,파워 고배당저변동성,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
498180,파워 종합채권(AA-이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
140950,파워 코스피100,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
